adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,reservation_status,faixa_preco
1,0.0,1,0,BB,0,D,5,2017,June,19,Online TA,0,0,0,190.0,1,Check-Out,Luxo
2,0.0,2,2,BB,0,D,169,2017,June,16,Online TA,0,0,0,130.5,0,Check-Out,Premium
2,0.0,2,5,HB,0,A,35,2017,June,13,Online TA,0,0,0,196.14,1,Check-Out,Luxo
2,0.0,2,2,SC,0,A,150,2017,June,16,Online TA,0,0,0,72.42,1,Check-Out,Econômica
2,0.0,1,0,SC,0,A,0,2017,June,19,Online TA,0,0,0,128.0,0,Check-Out,Premium
2,0.0,2,1,SC,0,A,104,2017,June,17,Online TA,0,0,0,108.0,0,Check-Out,Premium
2,0.0,0,1,SC,0,A,2,2017,June,20,Direct,0,0,0,150.0,0,Check-Out,Luxo
2,0.0,2,3,BB,0,A,215,2017,June,15,Online TA,0,0,0,122.4,3,Check-Out,Premium
2,0.0,1,0,SC,0,A,14,2017,June,19,Online TA,0,0,0,140.0,1,Check-Out,Luxo
2,0.0,0,3,SC,0,A,39,2017,June,20,Online TA,0,0,0,140.0,1,Check-Out,Luxo
2,0.0,2,1,BB,0,A,52,2017,June,17,Corporate,0,0,0,126.0,0,Check-Out,Premium
2,0.0,0,1,SC,0,A,0,2017,June,20,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,1,1,BB,0,A,50,2017,June,19,Online TA,0,0,0,150.0,1,Check-Out,Luxo
1,0.0,0,1,BB,0,D,8,2017,June,20,Online TA,0,0,0,148.0,1,Check-Out,Luxo
2,0.0,0,1,SC,0,A,12,2017,June,20,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,2,2,BB,0,A,126,2017,June,17,Online TA,0,0,0,117.0,1,Check-Out,Premium
1,0.0,0,1,SC,0,E,4,2017,June,20,Online TA,0,0,0,200.0,0,Check-Out,Luxo
2,0.0,2,1,BB,0,A,105,2017,June,18,Online TA,0,0,0,126.0,0,Check-Out,Premium
1,0.0,1,1,BB,0,A,6,2017,June,19,Online TA,0,0,0,144.0,0,Check-Out,Luxo
2,0.0,1,1,SC,0,A,142,2017,June,19,Online TA,0,0,0,99.0,0,Check-Out,Premium
1,0.0,2,1,BB,0,A,53,2017,June,18,Online TA,0,0,0,150.0,2,Check-Out,Luxo
1,0.0,2,1,BB,0,D,4,2017,June,18,Aviation,0,0,0,110.0,0,Check-Out,Premium
2,1.0,2,1,BB,0,A,130,2017,June,18,Direct,0,0,0,165.0,3,Check-Out,Luxo
1,0.0,0,1,SC,0,A,0,2017,June,20,Direct,0,0,0,165.0,0,Check-Out,Luxo
2,0.0,0,1,HB,0,A,135,2017,June,20,Online TA,0,0,0,151.2,1,Check-Out,Luxo
2,0.0,0,1,HB,0,A,135,2017,June,20,Online TA,0,0,0,151.2,1,Check-Out,Luxo
2,0.0,1,1,SC,0,A,110,2017,June,19,Online TA,0,0,0,117.0,1,Check-Out,Premium
2,0.0,1,1,SC,0,A,110,2017,June,19,Online TA,0,0,0,108.0,1,Check-Out,Premium
2,0.0,2,3,SC,0,A,203,2017,June,16,Online TA,0,0,0,74.8,0,Check-Out,Padrão
2,0.0,2,1,SC,0,A,90,2017,June,18,Online TA,0,0,0,126.0,1,Check-Out,Premium
2,0.0,2,1,BB,0,A,96,2017,June,18,Offline TA/TO,0,0,0,98.17,0,Check-Out,Padrão
2,0.0,1,1,BB,1,A,126,2017,June,19,Online TA,0,0,0,126.0,1,Check-Out,Premium
2,0.0,2,1,BB,0,D,23,2017,June,18,Online TA,0,0,0,163.33,0,Check-Out,Luxo
2,0.0,1,1,BB,0,D,167,2017,June,19,Online TA,0,0,0,139.5,0,Check-Out,Luxo
1,0.0,1,1,BB,0,D,0,2017,June,19,Aviation,0,0,0,110.0,0,Check-Out,Premium
1,1.0,2,2,SC,0,A,138,2017,June,17,Online TA,0,0,0,72.42,1,Check-Out,Econômica
2,0.0,0,1,BB,0,A,28,2017,June,20,Online TA,0,0,0,121.0,1,Check-Out,Premium
2,0.0,0,1,SC,0,A,111,2017,June,20,Online TA,0,0,0,108.0,0,Check-Out,Premium
1,0.0,0,1,BB,0,D,1,2017,June,20,Aviation,0,0,0,110.0,0,Check-Out,Premium
2,0.0,2,2,SC,0,A,129,2017,June,17,Online TA,0,0,0,99.0,0,Check-Out,Premium
2,0.0,1,1,BB,0,A,38,2017,June,19,Online TA,0,0,0,165.0,2,Check-Out,Luxo
2,0.0,0,1,SC,0,A,1,2017,June,21,Online TA,1,0,0,128.0,2,Check-Out,Premium
3,0.0,2,1,BB,0,D,88,2017,June,18,Online TA,0,0,0,151.2,0,Check-Out,Luxo
2,0.0,1,1,BB,0,A,6,2017,June,19,Offline TA/TO,0,0,0,108.0,0,Check-Out,Premium
2,0.0,2,1,SC,0,A,60,2017,June,18,Online TA,0,0,0,80.1,0,Check-Out,Padrão
2,0.0,2,3,SC,0,A,129,2017,June,16,Online TA,0,0,0,99.0,0,Check-Out,Premium
2,0.0,2,2,BB,0,A,85,2017,June,17,Direct,0,0,0,126.0,1,Check-Out,Premium
2,0.0,2,1,SC,0,A,33,2017,June,18,Online TA,0,0,0,133.33,1,Check-Out,Premium
2,0.0,0,1,BB,0,A,9,2017,June,20,Direct,0,0,0,153.0,0,Check-Out,Luxo
2,0.0,2,2,BB,0,D,3,2017,June,17,Online TA,0,0,0,190.0,1,Check-Out,Luxo
1,0.0,0,1,SC,0,A,0,2017,June,20,Direct,0,0,0,160.0,0,Check-Out,Luxo
2,0.0,1,1,BB,0,D,218,2017,June,19,Online TA,0,0,0,130.5,0,Check-Out,Premium
2,0.0,2,2,HB,0,D,98,2017,June,17,Online TA,0,0,0,151.2,0,Check-Out,Luxo
2,0.0,2,1,BB,0,E,51,2017,June,18,Online TA,0,0,0,200.0,2,Check-Out,Luxo
2,0.0,1,2,BB,0,D,19,2017,June,19,Online TA,0,0,0,190.0,3,Check-Out,Luxo
2,0.0,1,2,BB,0,A,9,2017,June,19,Online TA,0,0,0,170.0,3,Check-Out,Luxo
2,0.0,2,2,BB,0,A,119,2017,June,18,Direct,0,0,0,89.1,2,Check-Out,Padrão
2,0.0,2,2,BB,0,D,21,2017,June,18,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,2.0,2,2,BB,0,F,168,2017,June,18,Online TA,0,0,0,189.0,3,Check-Out,Luxo
2,0.0,2,2,BB,0,D,168,2017,June,18,Online TA,0,0,0,130.5,3,Check-Out,Premium
1,0.0,0,2,BB,0,A,11,2017,June,20,Online TA,0,0,0,95.0,0,Check-Out,Padrão
2,1.0,2,3,BB,0,A,121,2017,June,17,Online TA,0,0,0,135.0,0,Check-Out,Luxo
1,0.0,0,1,BB,0,A,36,2017,June,21,Online TA,0,0,0,95.0,0,Check-Out,Padrão
2,0.0,2,2,BB,0,A,44,2017,June,18,Online TA,0,0,0,123.0,0,Check-Out,Premium
3,0.0,1,2,BB,0,D,127,2017,June,19,Online TA,0,0,0,162.0,0,Check-Out,Luxo
2,0.0,1,2,SC,0,A,96,2017,June,19,Online TA,0,0,0,126.0,2,Check-Out,Premium
2,0.0,2,3,SC,0,A,122,2017,June,17,Online TA,0,0,0,72.42,1,Check-Out,Econômica
2,0.0,1,2,BB,0,A,36,2017,June,19,Online TA,0,0,0,160.0,1,Check-Out,Luxo
1,0.0,1,2,BB,0,A,20,2017,June,19,Online TA,0,0,0,125.0,0,Check-Out,Premium
2,0.0,0,2,SC,0,A,36,2017,June,20,Online TA,0,0,0,120.0,1,Check-Out,Premium
1,0.0,0,1,BB,0,A,21,2017,June,21,Corporate,0,0,0,125.0,0,Check-Out,Premium
2,2.0,0,1,BB,0,F,197,2017,June,21,Online TA,0,0,0,189.0,1,Check-Out,Luxo
2,0.0,1,2,BB,0,D,16,2017,June,19,Direct,0,0,0,166.5,1,Check-Out,Luxo
1,0.0,2,2,SC,0,A,41,2017,June,18,Online TA,0,0,0,140.0,1,Check-Out,Luxo
1,0.0,0,1,BB,0,A,1,2017,June,21,Online TA,0,0,0,180.0,1,Check-Out,Luxo
1,0.0,0,2,BB,0,A,32,2017,June,20,Online TA,0,0,0,94.0,0,Check-Out,Padrão
1,0.0,0,1,BB,1,A,2,2017,June,21,Direct,0,0,0,174.0,1,Check-Out,Luxo
2,0.0,1,2,SC,0,A,34,2017,June,19,Online TA,0,0,0,120.0,1,Check-Out,Premium
2,0.0,0,1,HB,0,D,23,2017,June,21,Online TA,0,0,0,188.0,2,Check-Out,Luxo
1,0.0,1,2,BB,0,D,7,2017,June,19,Online TA,0,0,0,140.6,1,Check-Out,Luxo
1,0.0,0,2,BB,0,E,4,2017,June,20,Direct,0,0,0,215.0,0,Check-Out,Luxo
2,0.0,0,2,SC,0,A,123,2017,June,20,Online TA,0,0,0,99.0,0,Check-Out,Premium
2,0.0,0,2,BB,1,D,235,2017,June,20,Direct,0,0,0,127.13,0,Check-Out,Premium
2,0.0,0,2,SC,0,A,45,2017,June,20,Online TA,0,0,0,120.0,1,Check-Out,Premium
2,0.0,0,2,SC,0,A,34,2017,June,20,Online TA,0,0,0,96.0,1,Check-Out,Padrão
2,0.0,2,2,BB,0,E,21,2017,June,18,Online TA,0,0,0,190.0,0,Check-Out,Luxo
2,0.0,2,5,SC,0,A,53,2017,June,15,Online TA,0,0,0,140.0,1,Check-Out,Luxo
2,0.0,0,2,SC,0,A,44,2017,June,20,Online TA,0,0,0,120.0,0,Check-Out,Premium
2,0.0,0,1,BB,0,A,2,2017,June,21,Online TA,0,0,0,130.0,0,Check-Out,Premium
2,0.0,0,3,BB,0,A,206,2017,June,22,Online TA,0,0,0,117.0,0,Check-Out,Premium
2,0.0,1,2,BB,0,A,54,2017,June,19,Online TA,0,0,0,146.67,2,Check-Out,Luxo
2,0.0,2,3,BB,0,A,111,2017,June,17,Online TA,0,0,0,117.0,0,Check-Out,Premium
2,0.0,2,3,BB,0,D,149,2017,June,17,Online TA,0,0,0,126.0,2,Check-Out,Premium
2,0.0,2,2,BB,0,A,21,2017,June,18,Online TA,0,0,0,99.0,0,Check-Out,Premium
1,0.0,0,2,BB,0,A,146,2017,June,20,Online TA,0,0,0,108.0,0,Check-Out,Premium
2,0.0,2,2,SC,0,A,116,2017,June,18,Online TA,0,0,0,75.24,0,Check-Out,Padrão
2,0.0,0,2,BB,0,A,146,2017,June,20,Online TA,0,0,0,117.0,0,Check-Out,Premium
2,0.0,1,2,BB,0,A,240,2017,June,19,Online TA,0,0,0,117.0,1,Check-Out,Premium
2,0.0,2,2,BB,0,A,41,2017,June,18,Online TA,0,0,0,128.0,0,Check-Out,Premium
2,0.0,1,2,SC,0,A,78,2017,June,19,Online TA,0,0,0,113.53,1,Check-Out,Premium
3,0.0,2,2,BB,0,D,214,2017,June,18,Online TA,0,0,0,166.5,1,Check-Out,Luxo
2,0.0,0,2,BB,0,E,118,2017,June,20,Online TA,0,0,0,153.0,2,Check-Out,Luxo
2,0.0,0,2,SC,0,A,79,2017,June,20,Online TA,0,0,0,149.0,1,Check-Out,Luxo
2,0.0,2,2,BB,0,A,238,2017,June,18,Online TA,0,0,0,117.0,1,Check-Out,Premium
2,0.0,1,2,BB,0,D,119,2017,June,19,Online TA,0,0,0,95.76,0,Check-Out,Padrão
2,0.0,0,2,BB,0,A,116,2017,June,20,Online TA,0,0,0,117.0,0,Check-Out,Premium
2,0.0,2,2,BB,0,A,141,2017,June,18,Direct,0,0,0,109.0,2,Check-Out,Premium
2,0.0,2,5,BB,0,A,249,2017,June,15,Online TA,0,0,0,117.0,2,Check-Out,Premium
2,1.0,2,5,BB,0,A,134,2017,June,15,Online TA,0,0,0,138.86,1,Check-Out,Luxo
2,0.0,2,5,SC,0,A,134,2017,June,15,Online TA,0,0,0,102.86,1,Check-Out,Premium
2,0.0,0,1,BB,0,A,0,2017,June,21,Online TA,0,0,0,162.0,0,Check-Out,Luxo
2,1.0,0,1,BB,0,D,22,2017,June,21,Online TA,0,0,0,120.0,1,Check-Out,Premium
2,0.0,0,2,BB,0,D,26,2017,June,20,Online TA,0,0,0,150.0,1,Check-Out,Luxo
2,1.0,0,1,BB,0,A,96,2017,June,21,Online TA,0,0,0,162.0,2,Check-Out,Luxo
3,0.0,1,2,BB,0,D,90,2017,June,19,Direct,0,0,0,225.0,3,Check-Out,Luxo
1,0.0,0,1,SC,0,A,15,2017,June,21,Online TA,0,0,0,128.0,1,Check-Out,Premium
1,0.0,1,2,BB,0,A,7,2017,June,19,Direct,0,0,0,165.0,1,Check-Out,Luxo
1,0.0,0,1,SC,0,A,15,2017,June,21,Online TA,0,0,0,128.0,1,Check-Out,Premium
2,0.0,2,2,BB,0,A,45,2017,June,18,Online TA,0,0,0,150.0,1,Check-Out,Luxo
2,2.0,2,2,BB,0,F,114,2017,June,18,Online TA,0,0,0,206.0,0,Check-Out,Luxo
1,0.0,0,1,BB,0,A,28,2017,June,21,Corporate,0,0,0,144.0,0,Check-Out,Luxo
2,0.0,0,3,BB,0,A,129,2017,June,20,Online TA,0,0,0,117.0,0,Check-Out,Premium
3,0.0,2,3,BB,0,D,293,2017,June,18,Direct,0,0,0,141.36,2,Check-Out,Luxo
2,0.0,0,1,SC,0,A,148,2017,June,22,Online TA,0,0,0,76.23,0,Check-Out,Padrão
1,0.0,0,2,BB,0,A,8,2017,June,21,Online TA,0,0,0,104.5,0,Check-Out,Premium
2,1.0,1,3,BB,0,D,31,2017,June,19,Direct,0,0,0,175.0,0,Check-Out,Luxo
1,0.0,1,3,BB,0,E,14,2017,June,19,Online TA,0,0,0,220.0,1,Check-Out,Luxo
2,0.0,0,3,BB,0,D,227,2017,June,20,Online TA,0,0,0,130.5,3,Check-Out,Premium
2,0.0,2,3,BB,0,A,140,2017,June,18,Direct,0,0,0,100.8,3,Check-Out,Premium
2,0.0,1,3,HB,0,A,117,2017,June,19,Online TA,0,0,0,120.96,1,Check-Out,Premium
2,0.0,2,3,BB,0,A,219,2017,June,18,Online TA,0,0,0,117.0,1,Check-Out,Premium
2,0.0,0,3,SC,0,A,43,2017,June,20,Online TA,0,0,0,126.67,1,Check-Out,Premium
2,0.0,0,3,BB,0,D,66,2017,June,20,Online TA,0,0,0,170.0,1,Check-Out,Luxo
2,0.0,0,3,HB,0,A,130,2017,June,20,Online TA,0,0,0,151.2,0,Check-Out,Luxo
1,0.0,0,1,BB,0,A,3,2017,June,22,Offline TA/TO,0,0,0,95.0,0,Check-Out,Padrão
1,0.0,0,2,BB,0,A,20,2017,June,21,Online TA,0,0,0,150.0,1,Check-Out,Luxo
2,0.0,0,2,SC,0,A,286,2017,June,21,Online TA,0,0,0,119.0,2,Check-Out,Premium
2,0.0,1,3,BB,0,A,42,2017,June,19,Online TA,0,0,0,150.0,0,Check-Out,Luxo
2,0.0,2,3,BB,0,A,102,2017,June,18,Offline TA/TO,0,0,0,89.1,1,Check-Out,Padrão
1,0.0,0,3,BB,0,A,74,2017,June,20,Online TA,0,0,0,140.0,1,Check-Out,Luxo
1,0.0,0,3,BB,0,A,28,2017,June,20,Corporate,0,0,0,130.5,0,Check-Out,Premium
1,0.0,0,2,BB,0,A,12,2017,June,21,Online TA,0,0,0,170.0,1,Check-Out,Luxo
2,0.0,1,3,BB,0,D,30,2017,June,19,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,2,4,SC,0,A,111,2017,June,17,Online TA,0,0,0,79.2,0,Check-Out,Padrão
3,0.0,0,3,BB,0,D,165,2017,June,20,Online TA,0,0,0,166.5,1,Check-Out,Luxo
1,0.0,0,3,BB,0,A,0,2017,June,20,Online TA,0,0,0,100.0,0,Check-Out,Premium
2,0.0,1,3,BB,0,A,99,2017,June,19,Direct,0,0,0,126.0,0,Check-Out,Premium
2,0.0,1,3,BB,0,A,53,2017,June,19,Online TA,0,0,0,153.0,2,Check-Out,Luxo
1,0.0,1,3,BB,0,A,106,2017,June,19,Online TA,0,0,0,117.0,1,Check-Out,Premium
1,0.0,1,3,BB,0,A,27,2017,June,19,Corporate,0,0,0,130.5,0,Check-Out,Premium
2,0.0,1,3,HB,0,D,160,2017,June,19,Direct,0,0,0,159.5,0,Check-Out,Luxo
2,0.0,1,3,BB,0,A,140,2017,June,19,Online TA,0,0,0,93.6,0,Check-Out,Padrão
2,0.0,0,3,BB,0,A,44,2017,June,20,Online TA,0,0,0,146.67,1,Check-Out,Luxo
2,0.0,0,3,BB,0,A,106,2017,June,20,Online TA,0,0,0,130.67,2,Check-Out,Premium
2,0.0,1,3,BB,0,D,59,2017,June,19,Online TA,0,0,0,129.2,1,Check-Out,Premium
2,0.0,0,1,SC,0,A,13,2017,June,22,Direct,0,0,0,160.0,0,Check-Out,Luxo
2,0.0,1,3,BB,1,D,99,2017,June,19,Online TA,0,0,0,162.0,1,Check-Out,Luxo
2,0.0,2,4,BB,0,A,138,2017,June,17,Online TA,0,0,0,98.1,0,Check-Out,Padrão
2,0.0,1,3,BB,0,D,89,2017,June,19,Online TA,0,0,0,122.4,0,Check-Out,Premium
2,0.0,1,3,SC,0,A,141,2017,June,19,Online TA,0,0,0,99.0,0,Check-Out,Premium
1,0.0,0,1,BB,0,A,3,2017,June,22,Online TA,0,0,0,95.0,0,Check-Out,Padrão
1,0.0,0,3,BB,0,A,74,2017,June,20,Online TA,0,0,0,146.67,1,Check-Out,Luxo
2,0.0,0,3,BB,0,D,94,2017,June,20,Direct,0,0,0,148.5,2,Check-Out,Luxo
2,0.0,2,4,BB,0,A,48,2017,June,17,Direct,0,0,0,126.0,0,Check-Out,Premium
2,0.0,1,3,BB,0,A,137,2017,June,19,Direct,0,0,0,105.25,1,Check-Out,Premium
2,0.0,2,3,SC,0,A,97,2017,June,18,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,1.0,2,3,BB,0,A,97,2017,June,18,Online TA,0,0,0,162.0,1,Check-Out,Luxo
2,0.0,0,1,SC,0,A,1,2017,June,22,Online TA,0,0,0,128.0,1,Check-Out,Premium
2,0.0,1,3,BB,0,A,139,2017,June,19,Direct,0,0,0,96.25,1,Check-Out,Padrão
1,0.0,1,3,BB,0,A,27,2017,June,19,Corporate,0,0,0,130.5,0,Check-Out,Premium
2,0.0,0,3,BB,0,A,181,2017,June,20,Online TA,0,0,0,153.33,2,Check-Out,Luxo
1,0.0,1,3,BB,0,A,139,2017,June,19,Direct,0,0,0,96.25,1,Check-Out,Padrão
2,0.0,0,2,BB,0,A,63,2017,June,21,Online TA,0,0,0,89.1,0,Check-Out,Padrão
2,0.0,1,3,SC,0,A,33,2017,June,19,Online TA,0,0,0,130.0,1,Check-Out,Premium
2,0.0,0,3,BB,0,D,67,2017,June,20,Online TA,0,0,0,170.0,2,Check-Out,Luxo
3,0.0,1,3,BB,0,D,85,2017,June,19,Online TA,0,0,0,189.0,1,Check-Out,Luxo
2,0.0,2,3,SC,0,A,57,2017,June,18,Online TA,0,0,0,103.32,0,Check-Out,Premium
2,0.0,2,3,BB,0,D,77,2017,June,18,Online TA,0,0,0,130.56,3,Check-Out,Premium
2,0.0,1,3,BB,0,A,45,2017,June,19,Online TA,0,0,0,150.0,0,Check-Out,Luxo
1,0.0,0,1,SC,0,A,13,2017,June,22,Direct,0,0,0,160.0,0,Check-Out,Luxo
2,0.0,1,3,HB,0,D,151,2017,June,19,Online TA,0,0,0,162.0,3,Check-Out,Luxo
1,0.0,0,3,BB,0,A,38,2017,June,20,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,1,3,SC,0,A,11,2017,June,19,Online TA,0,0,0,128.0,1,Check-Out,Premium
2,0.0,0,3,BB,0,D,160,2017,June,20,Online TA,0,0,0,161.33,0,Check-Out,Luxo
2,0.0,1,4,BB,0,A,11,2017,June,19,Direct,0,0,0,144.0,0,Check-Out,Luxo
2,0.0,0,3,SC,0,A,134,2017,June,21,Online TA,0,0,0,99.0,1,Check-Out,Premium
1,0.0,0,1,BB,0,A,0,2017,June,23,Aviation,0,0,0,95.0,0,Check-Out,Padrão
1,0.0,1,4,SC,0,A,34,2017,June,19,Direct,0,0,0,136.0,0,Check-Out,Luxo
2,1.0,0,3,BB,0,A,42,2017,June,21,Online TA,0,0,0,180.0,2,Check-Out,Luxo
2,0.0,2,5,HB,0,A,120,2017,June,17,Online TA,0,0,0,122.4,0,Check-Out,Premium
2,0.0,0,4,BB,0,D,1,2017,June,20,Direct,0,0,0,191.75,2,Check-Out,Luxo
2,0.0,0,3,BB,0,A,111,2017,June,21,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,0.0,0,3,SC,0,A,143,2017,June,21,Online TA,0,0,0,108.0,0,Check-Out,Premium
2,0.0,2,4,HB,0,D,224,2017,June,18,Online TA,0,0,0,164.7,2,Check-Out,Luxo
2,0.0,0,4,BB,0,A,131,2017,June,20,Direct,0,0,0,99.0,0,Check-Out,Premium
2,0.0,0,2,BB,0,A,0,2017,June,22,Direct,0,0,0,150.0,0,Check-Out,Luxo
2,0.0,0,1,SC,0,A,46,2017,June,23,Online TA,0,0,0,140.0,0,Check-Out,Luxo
2,1.0,2,5,BB,0,A,41,2017,June,17,Online TA,0,0,0,194.29,2,Check-Out,Luxo
2,0.0,0,3,BB,0,A,183,2017,June,21,Offline TA/TO,0,0,0,89.1,0,Check-Out,Padrão
2,0.0,0,3,BB,0,D,208,2017,June,21,Online TA,0,0,0,133.67,2,Check-Out,Premium
3,0.0,0,4,BB,0,D,156,2017,June,20,Online TA,0,0,0,163.8,0,Check-Out,Luxo
2,0.0,0,2,SC,0,A,130,2017,June,22,Online TA,0,0,0,76.23,1,Check-Out,Padrão
3,0.0,0,3,BB,0,D,121,2017,June,21,Online TA,0,0,0,129.6,0,Check-Out,Premium
2,2.0,0,2,BB,0,F,166,2017,June,22,Online TA,0,0,0,189.0,1,Check-Out,Luxo
1,0.0,0,4,BB,0,A,39,2017,June,20,Online TA,0,0,0,150.0,1,Check-Out,Luxo
2,0.0,0,4,BB,0,A,39,2017,June,20,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,0,4,SC,1,A,150,2017,June,20,Online TA,0,0,0,108.0,1,Check-Out,Premium
2,0.0,0,3,BB,0,A,23,2017,June,21,Direct,0,0,0,141.0,2,Check-Out,Luxo
2,0.0,0,3,SC,0,A,53,2017,June,21,Online TA,0,0,0,140.0,1,Check-Out,Luxo
2,0.0,2,5,HB,0,A,93,2017,June,17,Online TA,0,0,0,178.2,0,Check-Out,Luxo
2,0.0,0,2,BB,0,E,0,2017,June,22,Online TA,0,0,0,220.0,0,Check-Out,Luxo
2,1.0,0,3,BB,0,A,16,2017,June,21,Online TA,0,0,0,200.0,2,Check-Out,Luxo
2,0.0,2,5,BB,0,A,144,2017,June,17,Direct,0,0,0,99.0,0,Check-Out,Premium
1,0.0,2,4,SC,0,A,34,2017,June,18,Online TA,0,0,0,104.0,1,Check-Out,Premium
2,0.0,0,2,SC,0,A,21,2017,June,22,Online TA,0,0,0,89.0,0,Check-Out,Padrão
2,0.0,0,4,HB,0,A,101,2017,June,20,Online TA,0,0,0,178.2,2,Check-Out,Luxo
2,0.0,0,3,BB,0,A,125,2017,June,21,Online TA,0,0,0,117.0,0,Check-Out,Premium
2,0.0,1,4,SC,0,A,39,2017,June,19,Online TA,0,0,0,140.0,2,Check-Out,Luxo
2,0.0,2,5,SC,0,A,136,2017,June,17,Online TA,0,0,0,99.0,1,Check-Out,Premium
2,0.0,0,2,BB,1,D,133,2017,June,22,Online TA,0,0,0,135.0,3,Check-Out,Luxo
2,0.0,2,4,BB,0,D,113,2017,June,18,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,1.0,0,3,BB,0,A,97,2017,June,21,Online TA,0,0,0,162.0,2,Check-Out,Luxo
2,0.0,0,3,BB,1,E,30,2017,June,21,Online TA,0,0,0,206.67,1,Check-Out,Luxo
1,0.0,0,1,BB,0,A,0,2017,June,23,Aviation,0,0,0,95.0,0,Check-Out,Padrão
1,0.0,0,2,BB,0,D,2,2017,June,22,Aviation,0,0,0,110.0,0,Check-Out,Premium
2,0.0,0,3,SC,0,A,247,2017,June,22,Online TA,0,0,0,99.0,2,Check-Out,Premium
2,0.0,0,3,BB,0,A,45,2017,June,22,Direct,0,0,0,120.0,0,Check-Out,Premium
2,0.0,0,3,SC,0,A,226,2017,June,22,Online TA,0,0,0,99.0,1,Check-Out,Premium
2,1.0,0,3,HB,0,D,185,2017,June,22,Online TA,0,0,0,128.2,1,Check-Out,Premium
2,0.0,1,5,SC,0,A,101,2017,June,19,Online TA,0,0,0,93.48,0,Check-Out,Padrão
2,1.0,0,4,BB,0,A,114,2017,June,21,Online TA,0,0,0,144.0,2,Check-Out,Luxo
2,0.0,0,2,SC,0,A,56,2017,June,23,Online TA,0,0,0,130.0,3,Check-Out,Premium
2,0.0,0,2,SC,0,A,56,2017,June,23,Online TA,0,0,0,130.0,3,Check-Out,Premium
2,0.0,1,5,BB,0,A,260,2017,June,19,Direct,0,0,0,99.0,0,Check-Out,Premium
3,0.0,0,1,BB,0,E,118,2017,June,24,Online TA,0,0,0,189.0,0,Check-Out,Luxo
2,0.0,1,5,SC,0,A,108,2017,June,19,Online TA,0,0,0,108.0,0,Check-Out,Premium
2,0.0,0,1,SC,0,A,4,2017,June,24,Online TA,0,0,0,160.0,1,Check-Out,Luxo
2,0.0,0,3,SC,0,A,56,2017,June,22,Online TA,0,0,0,133.33,0,Check-Out,Premium
2,0.0,0,3,BB,0,A,111,2017,June,22,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,0.0,0,2,BB,0,A,221,2017,June,23,Offline TA/TO,0,0,0,89.1,2,Check-Out,Padrão
2,0.0,0,3,SC,0,A,101,2017,June,22,Online TA,0,0,0,120.0,0,Check-Out,Premium
2,0.0,0,2,SC,0,A,55,2017,June,23,Online TA,0,0,0,96.0,1,Check-Out,Padrão
1,0.0,0,5,BB,0,D,144,2017,June,20,Online TA,0,0,0,93.55,1,Check-Out,Padrão
2,0.0,0,1,SC,0,A,15,2017,June,24,Online TA,0,0,0,160.0,0,Check-Out,Luxo
2,0.0,0,3,SC,0,A,47,2017,June,22,Online TA,0,0,0,133.33,2,Check-Out,Premium
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,1,Check-Out,Luxo
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,0,Check-Out,Luxo
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,1,Check-Out,Luxo
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,0,Check-Out,Luxo
2,0.0,0,3,BB,0,D,125,2017,June,22,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,0.0,2,5,HB,0,A,129,2017,June,18,Online TA,0,0,0,160.2,0,Check-Out,Luxo
2,0.0,0,3,BB,0,D,125,2017,June,22,Online TA,0,0,0,126.0,0,Check-Out,Premium
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,0,Check-Out,Luxo
2,0.0,0,2,BB,0,A,126,2017,June,23,Online TA,0,0,0,117.0,1,Check-Out,Premium
2,0.0,2,5,SC,0,A,147,2017,June,18,Online TA,0,0,0,72.42,0,Check-Out,Econômica
2,0.0,0,1,HB,0,A,149,2017,June,24,Corporate,0,0,0,154.0,1,Check-Out,Luxo
2,0.0,0,2,SC,0,A,49,2017,June,23,Online TA,0,0,0,130.0,1,Check-Out,Premium
2,0.0,0,3,BB,0,A,269,2017,June,22,Online TA,0,0,0,117.0,1,Check-Out,Premium
